supportId,inquiryCode,errorCode,URL,PageTitle,form_link,form_inquiry,chat_pre-member,chat_member,tel_01,tel_03,tel_04,tel_06,tel_07,tel_08,tel_13,tel_12,tel_14,tel_11,Que
10000736,＊10736,　,https://network.mobile.rakuten.co.jp/faq/detail/10000736/,各種証明書の確認・ダウンロードができません。どうすればよいですか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000738,＊10738,　,https://network.mobile.rakuten.co.jp/faq/detail/10000738/,my 楽天モバイルに不具合が起こった場合はどうすればよいですか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000742,＊10742,　,https://network.mobile.rakuten.co.jp/faq/detail/10000742/,オプションの不具合が起こった場合はどうすればよいですか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000741,＊10741,　,https://network.mobile.rakuten.co.jp/faq/detail/10000741/,回線の解約をキャンセルしたい／解約した回線を復活させたい場合はどうすればよいですか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000740,＊10740,　,https://network.mobile.rakuten.co.jp/faq/detail/10000740/,回線を解約できない場合はどうすればよいですか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000745,＊10745,　,https://network.mobile.rakuten.co.jp/faq/detail/10000745/,他社から乗り換え（MNP）の申し込みで、MNP予約番号入力時に、有効期限切れと表示された場合、どうすればよいですか？,×,×,○,×,○,×,◎,◎,×,×,×,×,×,○,Que_061_MNO申込後
10000793,＊10793,　,https://network.mobile.rakuten.co.jp/faq/detail/10000793/,Rakuten Linkのウォレットに表示される楽天キャッシュのチャージ上限金額はいくらですか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000794,＊10794,　,https://network.mobile.rakuten.co.jp/faq/detail/10000794/,Rakuten Linkのウォレットに、受け取ったはずの楽天キャッシュが反映されません。なぜですか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000795,＊10795,　,https://network.mobile.rakuten.co.jp/faq/detail/10000795/,楽天キャッシュを送るためのリンクを誤った相手に送ってしまいました。どうすればよいですか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000761,＊10761,　,https://network.mobile.rakuten.co.jp/faq/detail/10000761/,18歳未満の方が譲渡を受けることはできますか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000762,＊10762,　,https://network.mobile.rakuten.co.jp/faq/detail/10000762/,複数の回線を譲渡することができますか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000763,＊10763,　,https://network.mobile.rakuten.co.jp/faq/detail/10000763/,「Rakuten Link」アプリに「楽メール」の通知バッジが表示されません。どうしたらよいですか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000765,＊10765,　,https://network.mobile.rakuten.co.jp/faq/detail/10000765/,「楽メール」でメールを送信できずエラーメッセージが返ってきます。なぜですか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000764,＊10764,　,https://network.mobile.rakuten.co.jp/faq/detail/10000764/,「楽メール」でメールボックス容量の不足によりエラーメッセージが通知された場合、どうしたらよいですか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000766,＊10766,　,https://network.mobile.rakuten.co.jp/faq/detail/10000766/,「楽メール」で特定の相手からのメールが受信できません。どうしたらよいですか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000767,＊10767,　,https://network.mobile.rakuten.co.jp/faq/detail/10000767/,「楽メール」で「情報を取得できませんでした」とエラーが表示されます。なぜですか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000768,＊10768,　,https://network.mobile.rakuten.co.jp/faq/detail/10000768/,「楽メール」で「インターネット接続がありません」とエラーが表示されます。なぜですか？,×,×,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000770,＊10770,　,https://network.mobile.rakuten.co.jp/faq/detail/10000770/,楽天5G回線エリアでアンテナ表示が5Gにならない。どうしたらよいですか？,×,○,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000769,＊10769,　,https://network.mobile.rakuten.co.jp/faq/detail/10000769/,海外で5Gサービスを利用できますか？,×,○,×,○,×,×,×,×,×,×,×,×,×,○,#N/A
10000771,＊10771,　,https://network.mobile.rakuten.co.jp/faq/detail/10000771/,「5G」と表示されているのに、遅いのはなぜですか？,×,○,×,○,×,×,×,◎,×,×,×,×,×,○,Que_053_MNO電波
10000772,＊10772,　,https://network.mobile.rakuten.co.jp/faq/detail/10000772/,4Gと5Gの回線が切り替わる際、通話やデータ通信が切断されますか？,×,○,×,○,×,×,×,◎,×,×,×,×,×,○,Que_053_MNO電波
10000773,＊10773,　,https://network.mobile.rakuten.co.jp/faq/detail/10000773/,3Gサービスは使えますか？,×,○,×,○,×,×,×,◎,×,×,×,×,×,○,Que_053_MNO電波
10000774,＊10774,　,https://network.mobile.rakuten.co.jp/faq/detail/10000774/,"Can I ask about the contract details, even if I am not the contractor himself/herself?",×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000775,＊10775,　,https://network.mobile.rakuten.co.jp/faq/detail/10000775/,［eSIM開通手続きに進む］ボタンをタップした際にQRコードが表示されたのですが、どうすればよいですか？,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_061_MNO申込後
10000812,＊10812,　,https://network.mobile.rakuten.co.jp/faq/detail/10000812/,「Rakuten最強プラン」と「Rakuten最強プラン（データタイプ）」の違いは何ですか？,×,×,○,×,○,×,×,×,×,×,×,×,×,○,#N/A
10000809,＊10809,　,https://network.mobile.rakuten.co.jp/faq/detail/10000809/,「Rakuten最強プラン（データタイプ）」から「Rakuten最強プラン」への変更はできますか？,×,×,○,×,○,×,×,×,×,×,×,×,×,○,#N/A
10000811,＊10811,　,https://network.mobile.rakuten.co.jp/faq/detail/10000811/,「Rakuten最強プラン（データタイプ）」で、キャリア決済の月額利用可能額が設定できないのはなぜですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_070_MNO料金
10000807,＊10807,　,https://network.mobile.rakuten.co.jp/faq/detail/10000807/,「Rakuten最強プラン（データタイプ）」のお申し込みはどこでできますか？,×,×,○,×,○,×,×,×,×,×,×,×,×,○,#N/A
10000816,＊10816,　,https://network.mobile.rakuten.co.jp/faq/detail/10000816/,Rakuten Linkで送信したメッセージが自動で削除されています。どうすればよいですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000810,＊10810,　,https://network.mobile.rakuten.co.jp/faq/detail/10000810/,「Rakuten最強プラン」か「Rakuten最強プラン（データタイプ）」のどちらを申し込んだか確認する方法はありますか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000808,＊10808,　,https://network.mobile.rakuten.co.jp/faq/detail/10000808/,「Rakuten最強プラン」から「Rakuten最強プラン（データタイプ）」への変更はできますか？,×,×,○,×,○,×,×,×,×,×,×,×,×,○,#N/A
10000806,＊10806,　,https://network.mobile.rakuten.co.jp/faq/detail/10000806/,スマホ下取りサービスの返送キットに入っているものは何ですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000792,＊10792,　,https://network.mobile.rakuten.co.jp/faq/detail/10000792/,申し込み後にクーポンの利用状況は確認できますか？,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_061_MNO申込後
10000799,＊10799,　,https://network.mobile.rakuten.co.jp/faq/detail/10000799/,MNPワンストップの手続き中、転入元のログインID／パスワードがわからないのですが、どうすればよいですか？,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
10000586,＊10586,　,https://network.mobile.rakuten.co.jp/faq/detail/10000586/,[Rakuten Turbo] 楽天モバイルショップ（店舗）でも契約可能ですか？,×,×,○,×,○,×,×,×,×,×,×,○,×,○,#N/A
10000801,＊10801,　,https://network.mobile.rakuten.co.jp/faq/detail/10000801/,クレジットカード登録／更新の際にエラーコードが表示される場合、どうしたらよいですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_070_MNO料金
10000802,＊10802,　,https://network.mobile.rakuten.co.jp/faq/detail/10000802/,クレジットカード登録／更新の際に本人認証サービス（3Dセキュア）でエラーが表示されます。どうしたらよいですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_070_MNO料金
10000813,＊10813,　,https://network.mobile.rakuten.co.jp/faq/detail/10000813/,2回線目以降の契約時に、本人確認書類の提出が省略される条件は何ですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000805,＊10805,　,https://network.mobile.rakuten.co.jp/faq/detail/10000805/,Rakuten WiFi Pocket 2BのSIMカードの切り取りサイズを間違えたのですが、どうすればよいですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000815,＊10815,　,https://network.mobile.rakuten.co.jp/faq/detail/10000815/,Rakuten Linkで身に覚えのないメッセージが送信されています。なぜですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000814,＊10814,　,https://network.mobile.rakuten.co.jp/faq/detail/10000814/,Rakuten Linkでメッセージを受信できません。どうしたらよいですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000818,＊10818,　,https://network.mobile.rakuten.co.jp/faq/detail/10000818/,Rakuten最強プラン（データタイプ）の申し込み後、my 楽天モバイルアプリでエラーとなりました。どうすればよいですか？,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000645,＊10645,,https://network.mobile.rakuten.co.jp/faq/detail/10000645/,Rakuten Linkデスクトップ版では、通話／メッセージを無料で利用できますか？,×,×,○,○,○,○,×,◎,×,○,×,×,×,○,Que_055_楽天リンク
10000846,＊10846,,https://network.mobile.rakuten.co.jp/faq/detail/10000846/,インボイス制度に対応した請求書はどこから確認／保存できますか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_070_MNO料金
10000819,＊10819,,https://network.mobile.rakuten.co.jp/faq/detail/10000819/,「お困りごと解決！みんなの楽天モバイルコミュニティ」とはどのようなサイトですか？,×,×,○,○,×,×,×,×,×,×,×,×,×,○,
10000837,＊10837,,https://network.mobile.rakuten.co.jp/faq/detail/10000837/,「楽天グループに提出済みの書類で確認」の本人確認方法で申し込みを完了しました。いつから追加の回線や製品の申し込みができますか？,×,×,×,○,○,○,○,○,×,×,×,×,×,○,Que_061_MNO申込後
10000833,＊10833,,https://network.mobile.rakuten.co.jp/faq/detail/10000833/,「楽天グループに提出済みの書類で確認」の本人確認方法が申し込み時に選択できません。なぜですか？,×,×,○,×,○,○,×,×,×,×,×,×,×,○,
10000836,＊10836,,https://network.mobile.rakuten.co.jp/faq/detail/10000836/,「楽天グループに提出済みの書類で確認」の本人確認方法を利用して申し込みしました。転送不要郵便の受け取りができなかった場合に必要な手続きは何ですか？,×,×,×,○,○,○,○,×,×,×,×,×,×,○,Que_061_MNO申込後
10000838,＊10838,,https://network.mobile.rakuten.co.jp/faq/detail/10000838/,楽天モバイル株式会社の適格請求書発行事業者登録番号は何ですか？,×,×,×,○,×,×,×,○,×,×,×,×,×,○,Que_070_MNO料金
10000839,＊10839,,https://network.mobile.rakuten.co.jp/faq/detail/10000839/,楽天モバイル株式会社の発行する請求書等は、いつからインボイス制度に対応しますか？,×,×,×,○,×,×,×,○,×,×,×,×,×,○,Que_070_MNO料金
10000840,＊10840,,https://network.mobile.rakuten.co.jp/faq/detail/10000840/,楽天モバイル買い替え超トクプログラムは、製品を購入した後でも加入できますか？,×,×,○,○,○,○,×,○,×,×,×,×,×,○,Que_071_MNO契約情報
10000841,＊10841,,https://network.mobile.rakuten.co.jp/faq/detail/10000841/,楽天モバイル買い替え超トクプログラムでかかる各種料金の請求日はいつですか？,×,×,×,○,×,×,×,○,×,×,×,×,×,○,Que_070_MNO料金
10000842,＊10842,,https://network.mobile.rakuten.co.jp/faq/detail/10000842/,楽天モバイル買い替え超トクプログラムで旧製品を返送後、製品の状態確認・返却が完了するのはいつですか？,×,×,×,○,×,×,×,○,×,×,×,×,×,○,Que_071_MNO契約情報
10000843,＊10843,,https://network.mobile.rakuten.co.jp/faq/detail/10000843/,楽天モバイル買い替え超トクプログラムで機種変更や解約をせずに48カ月経過した場合、どうすればよいですか？,×,×,○,○,×,×,×,○,×,×,×,×,×,○,Que_071_MNO契約情報
10000757,＊10757,,https://network.mobile.rakuten.co.jp/faq/detail/10000757/,[Rakuten Turbo] キャッシュバックの受け取り時期はいつですか？,×,×,○,○,○,×,×,○,×,×,×,○,×,○,Que_069_MNOキャンペーン
10000754,＊10754,,https://network.mobile.rakuten.co.jp/faq/detail/10000754/,[Rakuten Turbo] 分割払いの回数によって、キャンペーンによる割引金額は変わりますか？,×,×,○,○,○,×,×,○,×,×,×,○,×,○,Que_069_MNOキャンペーン
10000844,＊10844,,https://network.mobile.rakuten.co.jp/faq/detail/10000844/,楽天モバイルWiFi by エコネクトでWi-Fiに接続できなくなりました。どうすればよいですか？,×,×,×,○,×,×,×,○,×,×,×,×,×,○,Que_071_MNO契約情報
10000845,＊10845,,https://network.mobile.rakuten.co.jp/faq/detail/10000845/,楽天モバイルWiFi by エコネクトで使用する「エコネクトID」やパスワードがわからない場合はどうすればよいですか？,×,×,×,○,×,×,×,○,×,×,×,×,×,○,Que_071_MNO契約情報
10000824,＊10824,,https://network.mobile.rakuten.co.jp/faq/detail/10000824/,楽天モバイル（ドコモ回線・au回線）からRakuten最強プランにプラン変更（移行）した場合、プラン変更月の料金はどうなりますか？,×,×,○,○,×,○,×,○,×,×,×,×,×,○,Que_070_MNO料金
10000825,＊10825,,https://network.mobile.rakuten.co.jp/faq/detail/10000825/,Rakuten最強プランにプラン変更（移行）する場合、楽天モバイル（ドコモ回線・au回線）のSIMはいつまで利用できますか？,×,×,○,○,×,○,○,×,×,×,×,×,×,○,Que_061_MNO申込後
10000580,＊10580,,https://network.mobile.rakuten.co.jp/faq/detail/10000580/,Rakuten Linkデスクトップ版での発信／メッセージ送信時に「このユーザーには連絡できません」と表示され、失敗する場合はどうすればよいですか？,×,×,×,○,×,×,×,◎,×,○,×,×,×,○,Que_055_楽天リンク
10000826,＊10826,,https://network.mobile.rakuten.co.jp/faq/detail/10000826/,Rakuten Linkデスクトップ版についてよくあるお問い合わせ,×,×,×,○,×,×,×,◎,×,○,×,×,×,○,Que_055_楽天リンク
10000821,＊10821,,https://network.mobile.rakuten.co.jp/faq/detail/10000821/,Rakuten Linkデスクトップ版の推奨利用環境はありますか？,×,×,○,○,×,×,×,◎,×,○,×,×,×,○,Que_055_楽天リンク
10000823,＊10823,,https://network.mobile.rakuten.co.jp/faq/detail/10000823/,Rakuten Linkデスクトップ版の通話開始時に流れる通知音は何ですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000822,＊10822,,https://network.mobile.rakuten.co.jp/faq/detail/10000822/,Rakuten Linkデスクトップ版はどのようなサービスですか？,×,×,○,○,×,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000829,＊10829,,https://network.mobile.rakuten.co.jp/faq/detail/10000829/,Rakuten Linkデスクトップ版から発信後、パソコンに「楽天モバイル端末にすぐに通知が届きます」と表示され、発信できない場合はどうすればよいですか？,×,×,×,○,×,×,×,◎,×,○,×,×,×,○,Que_055_楽天リンク
10000832,＊10832,,https://network.mobile.rakuten.co.jp/faq/detail/10000832/,SIMカードの開通手続き方法を知りたいのですが、どうすればよいですか？,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
10000828,＊10828,,https://network.mobile.rakuten.co.jp/faq/detail/10000828/,Rakuten Linkデスクトップ版での発信／メッセージ送信時に「PCと楽天モバイル端末が同じWi-Fiネットワークに接続されていることを確認してください。」と表示され、失敗する場合はどうすればよいですか？,×,×,×,○,×,×,×,◎,×,○,×,×,×,○,Que_055_楽天リンク
10000830,＊10830,,https://network.mobile.rakuten.co.jp/faq/detail/10000830/,Rakuten Linkデスクトップ版から発信後、iPhoneに届いた通知をタップしましたがiPhoneに何も表示されません。なぜですか？,×,×,×,○,×,×,×,◎,×,○,×,×,×,○,Que_055_楽天リンク
10000827,＊10827,,https://network.mobile.rakuten.co.jp/faq/detail/10000827/,スマートフォンとパソコンを同じWi-Fiに接続していますが、Rakuten Linkデスクトップ版での通話／SMSができません。なぜですか？,×,×,×,○,×,×,×,◎,×,○,×,×,×,○,Que_055_楽天リンク
10000831,＊10831,,https://network.mobile.rakuten.co.jp/faq/detail/10000831/,Rakuten Linkデスクトップ版にログインするとき、エラーメッセージが表示されログインできません。どうすればよいですか？,×,×,×,○,×,×,×,◎,×,○,×,×,×,○,Que_055_楽天リンク
10000820,＊10820,,https://network.mobile.rakuten.co.jp/faq/detail/10000820/,未成年が楽天モバイルキャリア決済を利用する場合、月額利用可能額を制限できますか？,×,×,○,○,○,○,○,◎,×,×,×,×,×,○,Que_070_MNO料金
10000903,＊10903,,https://network.mobile.rakuten.co.jp/faq/detail/10000903/,Rakuten LinkにSMS（メッセージ）が届かない場合、どうすればよいですか？,×,○,×,○,×,×,○,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000897,＊10897,,https://network.mobile.rakuten.co.jp/faq/detail/10000897/,楽天モバイル キャリア決済の支払いで楽天ポイントは獲得できますか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_070_MNO料金
10000904,＊10904,,https://network.mobile.rakuten.co.jp/faq/detail/10000904/,Rakuten WiFi Pocket 2CのSIMカードの切り取りサイズを間違えたのですが、どうすればよいですか？,×,×,×,○,×,×,◎,○,×,×,×,×,×,○,Que_071_MNO契約情報
10000902,＊10902,,https://network.mobile.rakuten.co.jp/faq/detail/10000902/,電波が弱い場合や通信が遅い場合、どうすればよいですか？,×,○,×,○,×,×,○,◎,×,×,×,×,×,○,Que_053_MNO電波
10000899,＊10899,,https://network.mobile.rakuten.co.jp/faq/detail/10000899/,OS標準の電話アプリで着信が取れないのですが、どうすればよいですか？,×,○,×,○,×,×,○,◎,×,×,×,×,×,○,Que_053_MNO電波
10000898,＊10898,,https://network.mobile.rakuten.co.jp/faq/detail/10000898/,Rakuten Casaを申し込み、はじめて設置しました。つながらないなどのトラブルが発生した場合、どうすればよいですか？,×,○,×,○,×,×,○,◎,×,×,○,×,×,○,Que_053_MNO電波
10000901,＊10901,,https://network.mobile.rakuten.co.jp/faq/detail/10000901/,電波が弱く通話ができない場合、どうすればよいですか？,×,○,×,○,×,×,○,◎,×,×,×,×,×,○,Que_053_MNO電波
10000900,＊10900,,https://network.mobile.rakuten.co.jp/faq/detail/10000900/,Rakuten Linkのメッセージ機能は、連絡先に登録していない相手にもメッセージを送信できますか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000905,＊10905,,https://network.mobile.rakuten.co.jp/faq/detail/10000905/,スマホが故障している場合、楽天モバイル買い替え超トクプログラムでの機種変更／返却ができますか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000906,＊10906,,https://network.mobile.rakuten.co.jp/faq/detail/10000906/,新しいスマホは届きましたが、楽天モバイル買い替え超トクプログラムの返送用キットが届きません。なぜですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000210,＊60210,,https://network.mobile.rakuten.co.jp/guide/data-type-change/,Rakuten最強プラン（データタイプ）から通常タイプへの変更方法 | 契約内容の確認・変更 | お客様サポート | 楽天モバイル,×,×,×,○,×,×,○,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000211,＊60211,,https://network.mobile.rakuten.co.jp/guide/flow/application/group/,楽天グループサービスアプリ経由でのお申し込み方法（Rakuten最強プラン） | お申し込み方法 | お客様サポート | 楽天モバイル,×,×,○,○,×,×,○,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000212,＊60212,,https://network.mobile.rakuten.co.jp/guide/setting/5g/,5G通信の設定方法 | 各種製品の初期設定 | お客様サポート | 楽天モバイル,×,×,○,○,×,×,◎,○,×,×,×,×,×,○,Que_071_MNO契約情報
60000213,＊60213,,https://network.mobile.rakuten.co.jp/guide/setting/aquos-sense8/,AQUOS sense8 | 各種製品の初期設定 | お客様サポート | 楽天モバイル,×,×,○,○,×,×,◎,○,×,×,×,×,×,○,Que_071_MNO契約情報
-,-,0001,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0002,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0003,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0004,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0005,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0006,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0007,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0008,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0009,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0010,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0011,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0012,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0013,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0014,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0015,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0016,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0017,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0018,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0019,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0020,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0021,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0022,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0023,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0024,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0025,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0026,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0027,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0028,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0029,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0030,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0031,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0032,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0033,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0034,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0035,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0036,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0037,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0038,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0039,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0040,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0041,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0042,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0043,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0044,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0045,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0046,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0047,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0048,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
-,-,0049,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0050,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0051,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0052,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,○,○,×,×,×,×,×,○,#N/A
-,-,0053,https://network.mobile.rakuten.co.jp/guide/trouble-check/,,×,×,×,○,×,×,×,○,×,×,×,×,×,○,#N/A
